"e","# This is a sample Python script.

# Press Shift+F10 to execute it or replace it with your code.
# Press Double Shift to search everywhere for classes, files, tool windows, actions, and settings.


def print_hi(name):
    # Use a breakpoint in the code line below to debug your script.
    print(f'Hi, {name}')  # Press Ctrl+F8 to toggle the breakpoint.


# Press the green button in the gutter to run the script.
if __name__ == '__main__':
    print_hi('PyCharm')

# See PyCharm help at https://www.jetbrains.com/help/pycharm/
","","0","1612829774016","main.py",""
"k","G","","298","1612830268376","task1.txt",""
"a","Backspace","","","1612830268606","task1.txt",""
"a","Backspace","","","1612830268763","task1.txt",""
"a","Backspace","","","1612830268926","task1.txt",""
"a","Backspace","","","1612830269067","task1.txt",""
"a","Backspace","","","1612830269222","task1.txt",""
"a","Backspace","","","1612830269376","task1.txt",""
"k","t","","293","1612830269833","task1.txt",""
"k","o","","294","1612830269897","task1.txt",""
"k"," ","","295","1612830269967","task1.txt",""
"k","m","","296","1612830270189","task1.txt",""
"k","s","","297","1612830270320","task1.txt",""
"k","g","","298","1612830270404","task1.txt",""
"a","Enter","","","1612830270872","task1.txt",""
"k","a","","308","1612830273558","task1.txt",""
"k","d","","309","1612830273697","task1.txt",""
"k","d","","310","1612830273867","task1.txt",""
"k"," ","","311","1612830273965","task1.txt",""
"k","o","","312","1612830274143","task1.txt",""
"k","n","","313","1612830274236","task1.txt",""
"k","e","","314","1612830274297","task1.txt",""
"k"," ","","315","1612830274358","task1.txt",""
"k","t","","316","1612830274540","task1.txt",""
"k","o","","317","1612830274603","task1.txt",""
"k"," ","","318","1612830274651","task1.txt",""
"k","j","","319","1612830275124","task1.txt",""
"a","Up","","","1612830295956","task1.txt",""
"a","Left","","","1612830296303","task1.txt",""
"a","Backspace","","","1612830296909","task1.txt",""
"k","i","","291","1612830297226","task1.txt",""
"a","Down","","","1612830298030","task1.txt",""
"a","Right","","","1612830298171","task1.txt",""
"a","Right","","","1612830298382","task1.txt",""
"a","Tab","","","1612830314384","task1.txt",""
"k","p","","325","1612830315337","task1.txt",""
"k","r","","326","1612830315445","task1.txt",""
"k","i","","327","1612830315526","task1.txt",""
"k","n","","328","1612830315586","task1.txt",""
"k","t","","329","1612830315659","task1.txt",""
"k"," ","","330","1612830315755","task1.txt",""
"k","m","","331","1612830316140","task1.txt",""
"k","s","","332","1612830316237","task1.txt",""
"k","g","","333","1612830316292","task1.txt",""
"k"," ","","334","1612830316659","task1.txt",""
"k","c","","335","1612830317027","task1.txt",""
"k","e","","336","1612830317161","task1.txt",""
"k","n","","337","1612830317288","task1.txt",""
"k","t","","338","1612830317316","task1.txt",""
"k","e","","339","1612830317488","task1.txt",""
"k","r","","340","1612830317551","task1.txt",""
"k","e","","341","1612830317692","task1.txt",""
"k","d","","342","1612830317918","task1.txt",""
"k"," ","","343","1612830318004","task1.txt",""
"k","o","","344","1612830318213","task1.txt",""
"k","n","","345","1612830318307","task1.txt",""
"k"," ","","346","1612830318317","task1.txt",""
"k","l","","347","1612830346733","task1.txt",""
"k","e","","348","1612830346838","task1.txt",""
"k","n","","349","1612830346931","task1.txt",""
"k","g","","350","1612830347058","task1.txt",""
"k","t","","351","1612830347312","task1.txt",""
"k","h","","352","1612830347395","task1.txt",""
"a","Backspace","","","1612830348961","task1.txt",""
"a","Backspace","","","1612830349145","task1.txt",""
"a","Backspace","","","1612830349312","task1.txt",""
"a","Backspace","","","1612830349468","task1.txt",""
"a","Backspace","","","1612830349641","task1.txt",""
"a","Backspace","","","1612830349803","task1.txt",""
"k","t","","347","1612830350488","task1.txt",""
"k","h","","348","1612830350551","task1.txt",""
"k","e","","349","1612830350629","task1.txt",""
"k"," ","","350","1612830350683","task1.txt",""
"k","l","","351","1612830350830","task1.txt",""
"k","e","","352","1612830350904","task1.txt",""
"k","n","","353","1612830351107","task1.txt",""
"k","g","","354","1612830351233","task1.txt",""
"k","t","","355","1612830351440","task1.txt",""
"k","h","","356","1612830351548","task1.txt",""
"k"," ","","357","1612830351576","task1.txt",""
"k","v","","358","1612830351894","task1.txt",""
"k","a","","359","1612830352028","task1.txt",""
"k","r","","360","1612830352172","task1.txt",""
"k","i","","361","1612830355775","task1.txt",""
"k","a","","362","1612830355902","task1.txt",""
"k","b","","363","1612830355999","task1.txt",""
"k","l","","364","1612830356212","task1.txt",""
"k","e","","365","1612830356285","task1.txt",""
"a","Backspace","","","1612830436844","task1.txt",""
"a","Backspace","","","1612830437368","task1.txt",""
"k","n","","1","1612830439556","task1.txt",""
"k","u","","2","1612830439657","task1.txt",""
"k","m","","3","1612830439884","task1.txt",""
"k"," ","","4","1612830439985","task1.txt",""
"k","i","","5","1612830440257","task1.txt",""
"k","s","","6","1612830440346","task1.txt",""
"k"," ","","7","1612830440415","task1.txt",""
"k","a","","8","1612830440571","task1.txt",""
"k"," ","","9","1612830440625","task1.txt",""
"k","p","","10","1612830440833","task1.txt",""
"k","a","","11","1612830440914","task1.txt",""
"k","r","","12","1612830441014","task1.txt",""
"k","a","","13","1612830441170","task1.txt",""
"k","m","","14","1612830441719","task1.txt",""
"k","e","","15","1612830441849","task1.txt",""
"k","t","","16","1612830442027","task1.txt",""
"k","e","","17","1612830442211","task1.txt",""
"k","r","","18","1612830442272","task1.txt",""
"k"," ","","19","1612830442400","task1.txt",""
"k","f","","20","1612830458220","task1.txt",""
"k","o","","21","1612830458309","task1.txt",""
"k","r","","22","1612830458419","task1.txt",""
"k"," ","","23","1612830458498","task1.txt",""
"k","f","","24","1612830459906","task1.txt",""
"k","u","","25","1612830459972","task1.txt",""
"k","n","","26","1612830460040","task1.txt",""
"k","c","","27","1612830460159","task1.txt",""
"k","t","","28","1612830460497","task1.txt",""
"k","i","","29","1612830460508","task1.txt",""
"k","o","","30","1612830460565","task1.txt",""
"k","n","","31","1612830460605","task1.txt",""
"k"," ","","32","1612830467849","task1.txt",""
"k","(","","33","1612830468397","task1.txt",""
"a","Backspace","","","1612830468863","task1.txt",""
"k","m","","33","1612830470124","task1.txt",""
"k","a","","34","1612830470225","task1.txt",""
"k","k","","35","1612830470287","task1.txt",""
"k","e","","36","1612830470396","task1.txt",""
"k","N","","37","1612830470730","task1.txt",""
"k","B","","38","1612830470743","task1.txt",""
"a","Backspace","","","1612830471265","task1.txt",""
"k","u","","38","1612830471530","task1.txt",""
"k","m","","39","1612830471845","task1.txt",""
"k","b","","40","1612830472403","task1.txt",""
"k","e","","41","1612830472605","task1.txt",""
"k","r","","42","1612830472691","task1.txt",""
"k","P","","43","1612830474379","task1.txt",""
"k","y","","44","1612830474752","task1.txt",""
"k","r","","45","1612830474879","task1.txt",""
"k","a","","46","1612830474955","task1.txt",""
"k","m","","47","1612830475066","task1.txt",""
"k","i","","48","1612830475226","task1.txt",""
"k","d","","49","1612830475284","task1.txt",""
"a","Down","","","1612830476113","task1.txt",""
"a","Left","","","1612830476272","task1.txt",""
"a","Left","","","1612830476793","task1.txt",""
"a","Left","","","1612830476824","task1.txt",""
"a","Left","","","1612830476881","task1.txt",""
"a","Left","","","1612830476908","task1.txt",""
"a","Left","","","1612830476938","task1.txt",""
"a","Left","","","1612830476968","task1.txt",""
"a","Left","","","1612830476999","task1.txt",""
"a","Left","","","1612830477034","task1.txt",""
"a","Left","","","1612830477060","task1.txt",""
"a","Left","","","1612830477091","task1.txt",""
"a","Left","","","1612830477313","task1.txt",""
"a","Left","","","1612830477473","task1.txt",""
"a","Left","","","1612830477677","task1.txt",""
"a","Backspace","","","1612830478540","task1.txt",""
"a","Backspace","","","1612830478691","task1.txt",""
"a","Backspace","","","1612830478872","task1.txt",""
"a","Backspace","","","1612830479261","task1.txt",""
"k","n","","82","1612830479672","task1.txt",""
"k","u","","83","1612830479737","task1.txt",""
"k","m","","84","1612830479902","task1.txt",""
"a","Right","","","1612830480448","task1.txt",""
"a","Right","","","1612830480966","task1.txt",""
"a","Right","","","1612830480996","task1.txt",""
"a","Right","","","1612830481029","task1.txt",""
"a","Right","","","1612830481237","task1.txt",""
"a","Right","","","1612830481406","task1.txt",""
"a","Right","","","1612830481590","task1.txt",""
"a","Backspace","","","1612830482273","task1.txt",""
"a","Backspace","","","1612830482481","task1.txt",""
"a","Backspace","","","1612830482736","task1.txt",""
"a","Backspace","","","1612830482987","task1.txt",""
"k","n","","88","1612830483635","task1.txt",""
"k","u","","89","1612830483734","task1.txt",""
"k","m","","90","1612830483909","task1.txt",""
"a","Right","","","1612830484476","task1.txt",""
"a","Right","","","1612830484673","task1.txt",""
"a","Right","","","1612830484853","task1.txt",""
"a","Right","","","1612830485039","task1.txt",""
"a","Right","","","1612830485222","task1.txt",""
"a","Right","","","1612830485595","task1.txt",""
"a","Right","","","1612830485794","task1.txt",""
"a","Right","","","1612830485970","task1.txt",""
"a","Right","","","1612830486152","task1.txt",""
"a","Right","","","1612830486346","task1.txt",""
"a","Backspace","","","1612830486843","task1.txt",""
"a","Backspace","","","1612830487017","task1.txt",""
"a","Backspace","","","1612830487302","task1.txt",""
"a","Backspace","","","1612830487588","task1.txt",""
"k","n","","97","1612830488263","task1.txt",""
"k","u","","98","1612830488324","task1.txt",""
"k","m","","99","1612830488563","task1.txt",""
"a","Left","","","1612830489239","task1.txt",""
"a","Left","","","1612830489768","task1.txt",""
"a","Left","","","1612830489798","task1.txt",""
"a","Left","","","1612830489829","task1.txt",""
"a","Left","","","1612830489860","task1.txt",""
"a","Left","","","1612830489889","task1.txt",""
"a","Left","","","1612830489920","task1.txt",""
"a","Left","","","1612830489949","task1.txt",""
"a","Left","","","1612830489993","task1.txt",""
"a","Left","","","1612830490023","task1.txt",""
"a","Left","","","1612830490053","task1.txt",""
"a","Left","","","1612830490084","task1.txt",""
"a","Left","","","1612830490115","task1.txt",""
"a","Left","","","1612830490145","task1.txt",""
"a","Left","","","1612830490178","task1.txt",""
"a","Left","","","1612830490207","task1.txt",""
"a","Left","","","1612830490240","task1.txt",""
"a","Left","","","1612830490271","task1.txt",""
"a","Left","","","1612830490300","task1.txt",""
"a","Left","","","1612830490332","task1.txt",""
"a","Left","","","1612830490361","task1.txt",""
"a","Left","","","1612830490391","task1.txt",""
"a","Left","","","1612830490421","task1.txt",""
"a","Left","","","1612830490451","task1.txt",""
"a","Left","","","1612830490482","task1.txt",""
"a","Left","","","1612830490777","task1.txt",""
"a","Left","","","1612830491112","task1.txt",""
"k","(","","73","1612830491736","task1.txt",""
"a","Right","","","1612830491919","task1.txt",""
"a","Right","","","1612830492439","task1.txt",""
"a","Right","","","1612830492469","task1.txt",""
"a","Right","","","1612830492499","task1.txt",""
"a","Right","","","1612830492530","task1.txt",""
"a","Right","","","1612830492560","task1.txt",""
"a","Right","","","1612830492592","task1.txt",""
"a","Right","","","1612830492648","task1.txt",""
"a","Right","","","1612830492675","task1.txt",""
"a","Right","","","1612830492865","task1.txt",""
"a","Right","","","1612830493055","task1.txt",""
"a","Right","","","1612830493235","task1.txt",""
"k",")","","86","1612830493503","task1.txt",""
"k","(","","289","1612830556477","task1.txt",""
"a","Right","","","1612830557001","task1.txt",""
"a","Right","","","1612830557197","task1.txt",""
"a","Right","","","1612830557723","task1.txt",""
"a","Right","","","1612830557777","task1.txt",""
"a","Right","","","1612830557807","task1.txt",""
"a","Right","","","1612830557838","task1.txt",""
"a","Right","","","1612830558056","task1.txt",""
"k",")","","297","1612830558424","task1.txt",""
"a","Enter","","","1612830581291","task1.txt",""
"k","d","","126","1612830581960","task1.txt",""
"k","i","","127","1612830582097","task1.txt",""
"k","v","","128","1612830582268","task1.txt",""
"k","i","","129","1612830582354","task1.txt",""
"k","d","","130","1612830582442","task1.txt",""
"k","e","","131","1612830582676","task1.txt",""
"k"," ","","132","1612830582799","task1.txt",""
"k","l","","133","1612830583036","task1.txt",""
"k","e","","134","1612830583208","task1.txt",""
"k","n","","135","1612830583331","task1.txt",""
"k","g","","136","1612830583449","task1.txt",""
"k","t","","137","1612830583629","task1.txt",""
"k","h","","138","1612830583753","task1.txt",""
"k"," ","","139","1612830583853","task1.txt",""
"k","b","","140","1612830584076","task1.txt",""
"k","y","","141","1612830584175","task1.txt",""
"k"," ","","142","1612830584270","task1.txt",""
"k","t","","143","1612830585135","task1.txt",""
"k","w","","144","1612830585233","task1.txt",""
"k","o","","145","1612830585251","task1.txt",""
"k"," ","","146","1612830585330","task1.txt",""
"k","t","","147","1612830585964","task1.txt",""
"k","o","","148","1612830586010","task1.txt",""
"k"," ","","149","1612830586052","task1.txt",""
"k","g","","150","1612830586169","task1.txt",""
"k","e","","151","1612830586342","task1.txt",""
"k","t","","152","1612830586402","task1.txt",""
"k"," ","","153","1612830586474","task1.txt",""
"k","m","","154","1612830586874","task1.txt",""
"k","i","","155","1612830586945","task1.txt",""
"k","d","","156","1612830587019","task1.txt",""
"k","p","","157","1612830587575","task1.txt",""
"k","o","","158","1612830587624","task1.txt",""
"k","i","","159","1612830587753","task1.txt",""
"k","n","","160","1612830587944","task1.txt",""
"k","t","","161","1612830588030","task1.txt",""
"k"," ","","162","1612830588084","task1.txt",""
"k","o","","163","1612830588254","task1.txt",""
"k","f","","164","1612830588345","task1.txt",""
"k"," ","","165","1612830588396","task1.txt",""
"k","p","","166","1612830588923","task1.txt",""
"k","y","","167","1612830589147","task1.txt",""
"k","r","","168","1612830589324","task1.txt",""
"k","a","","169","1612830589416","task1.txt",""
"k","m","","170","1612830589507","task1.txt",""
"k","i","","171","1612830590017","task1.txt",""
"k","d","","172","1612830590082","task1.txt",""
"t","Lockout:452448.0","","426","1612831044768","task1.txt",""
"t","Response:452448.0","","426","1612833334935","task1.txt",""
"t","OFF:452448.0","","426","1612833336826","task1.txt",""
"t","Lockout:452448.0","","426","1612833336828","task1.txt",""
